A1,A2,A3,A4,C1,C2,bin
9.56848160996069e-07,9.528011732757499e-07,7.30770019179999e-08,9.004464947199996e-08,1.3395181589120794e-06,1.1029812687274828e-06,test
5.692847411066499e-07,8.675006453622515e-07,7.307662296399993e-08,9.021880097599987e-08,5.813865151893828e-07,9.117127418314606e-07,test
4.727788481489989e-08,3.6096620051124e-07,7.308971385669997e-08,9.047112504599992e-08,8.8886047244795e-09,3.610540165422578e-07,test
2.5904966073239997e-07,3.4518309768245993e-07,7.308714504799992e-08,9.036390607799993e-08,2.5519397040063727e-07,3.449925462276971e-07,test
6.6305589321509e-07,9.397579342480599e-07,7.307607973099995e-08,9.017595789500003e-08,6.855981839137196e-07,1.0541723828816438e-06,test
9.3901692098103e-07,9.851798320107702e-07,7.308233260900002e-08,9.005375611e-08,1.199689744519679e-06,1.496755872242461e-06,test
8.74662494812498e-07,9.630281507674563e-07,7.307661449299993e-08,9.008024979999999e-08,9.84484603151656e-07,1.1588989444703561e-06,test
2.0385012403189988e-07,5.76160663033558e-07,7.308321432400003e-08,9.038905159099998e-08,1.9730790953118727e-07,5.816464446760988e-07,test
7.0996048045174e-07,1.2827852139423996e-07,7.308931798400007e-08,9.015686690499999e-08,7.405109405512512e-07,1.2267176238833788e-07,test
8.713282103208339e-07,5.636054218170997e-08,7.309087482599998e-08,9.008421956829995e-08,9.774878989421864e-07,4.222125869935922e-08,test
4.708732848288899e-07,9.830656246333663e-07,7.308202625899992e-08,9.026577880599988e-08,4.7625093489832746e-07,1.428710282957462e-06,test
8.042696946101099e-07,3.0091291304710995e-07,7.308561714099997e-08,9.011328482199995e-08,8.634103388245318e-07,2.999527453273534e-07,test
4.1701026391911995e-07,6.401714391067779e-07,7.308092873199989e-08,9.028955742300003e-08,4.196927556869606e-07,6.485817875043941e-07,test
6.5742349584465e-07,8.472897280735069e-07,7.307650240599992e-08,9.017841340599998e-08,6.791636110137497e-07,8.838387642911725e-07,test
9.45191470031177e-07,4.0459181423603893e-07,7.308423691200003e-08,9.005040926899997e-08,1.239162447053945e-06,4.054875937655036e-07,test
8.87469033621685e-07,5.51486387733531e-07,7.308092486899993e-08,9.007488763600004e-08,1.0134869907094716e-06,5.560876192070439e-07,test
8.90815175126292e-07,9.810872801972425e-07,7.307985523799992e-08,9.007410102999996e-08,1.0216689916191948e-06,1.3785876024686446e-06,test
9.66487291576451e-07,8.914206337389896e-07,7.307703839799994e-08,9.004089858199994e-08,1.4692686674090991e-06,9.484707853864201e-07,test
1.914117322856e-07,9.815044466007853e-07,7.308285184399997e-08,9.039563906699996e-08,1.8411699130485383e-07,1.3881779188118652e-06,test
8.029873058799995e-08,4.0203750935429e-07,7.3087760556e-08,9.045085518899989e-08,5.855246645747131e-08,4.028831156767469e-07,test
9.63838245511192e-07,3.5458761226004993e-07,7.308592966999986e-08,9.004344892399991e-08,1.4272569781605209e-06,3.5456284147440944e-07,test
3.4250072506141e-07,2.8393506639058996e-07,7.308791036599994e-08,9.032529153899995e-08,3.4202475954641025e-07,2.8267439539186294e-07,test
8.59979586689041e-07,6.327813132946389e-07,7.307941854599995e-08,9.008701209899994e-08,9.549451679112522e-07,6.40799217070239e-07,test
9.1863885934456e-07,8.118122790934279e-07,7.307666978999995e-08,9.006035757999996e-08,1.1055880627756363e-06,8.389593919779706e-07,test
9.62485770830103e-07,1.2823201548490993e-07,7.309029642399996e-08,9.004481354899998e-08,1.4079463874387117e-06,1.2262245589423958e-07,test
7.536361962339999e-07,9.850668232664405e-07,7.308192143199998e-08,9.013664014199991e-08,7.945709228379052e-07,1.4925864514260237e-06,test
9.118814051039997e-08,1.898567313080099e-07,7.309170033299994e-08,9.044580937899998e-08,7.231316454158205e-08,1.8658833145682807e-07,test
7.1493130117052e-07,4.6345237301799925e-08,7.309160052800001e-08,9.015525796159998e-08,7.464955932272334e-07,2.8955862551448777e-08,test
6.400492374782499e-07,9.567980123485616e-07,7.307683624299991e-08,9.018670844799992e-08,6.594793713965124e-07,1.1222243444597528e-06,test
5.880989739242899e-07,9.057635718632561e-07,7.307627144899998e-08,9.021014414699998e-08,6.018818502576227e-07,9.736464785189783e-07,test
9.505566651536489e-07,4.59684669436354e-07,7.308335762199998e-08,9.004804775899996e-08,1.2801617488780684e-06,4.6173823750444223e-07,test
9.61129638802616e-07,9.657486707958475e-07,7.307808527099994e-08,9.00433867029999e-08,1.3897684700939163e-06,1.178402827838231e-06,test
1.5615630551960006e-07,9.7499908579891e-07,7.308131991199993e-08,9.041201823499996e-08,1.4631771666316073e-07,1.2718473099515954e-06,test
9.66680036273968e-07,5.882237191581229e-07,7.308183583400002e-08,9.004160880999997e-08,1.4725946635169524e-06,5.941879468789223e-07,test
8.977607065845299e-07,4.54903186815017e-07,7.308270425400001e-08,9.007071792700002e-08,1.0397588259628753e-06,4.5684772743204115e-07,test
9.649028211974049e-07,7.522989211361739e-07,7.307880486399994e-08,9.004170574599999e-08,1.443419774263821e-06,7.698591025086104e-07,test
6.055882013473299e-07,5.127324438982159e-07,7.3082331788e-08,9.020319968399992e-08,6.210933380080553e-07,5.161348444397726e-07,test
3.6833951677981e-07,9.358126419312021e-07,7.3077407042e-08,9.031150062999993e-08,3.689081855388496e-07,1.042271167005245e-06,test
9.0187102665807e-07,6.61919337629849e-07,7.307898384499994e-08,9.006820135299987e-08,1.0511941521449254e-06,6.716017068767328e-07,test
3.594677232059998e-07,2.1115213167241e-07,7.308917621800003e-08,9.03176982159999e-08,3.596756317714695e-07,2.0842700451976804e-07,test
9.316438853590069e-07,9.827804207549993e-07,7.308087556599998e-08,9.005644721899992e-08,1.1605358155311722e-06,1.4209039560340374e-06,test
4.1907157044419004e-07,4.2436821044476694e-07,7.308489054499986e-08,9.028931320300001e-08,4.21849476568124e-07,4.25656923776182e-07,test
9.39598844011207e-07,9.842526014985002e-07,7.308175828099999e-08,9.005333530999999e-08,1.203115455880253e-06,1.4647909346380495e-06,test
9.394414708660879e-07,7.086957816115269e-07,7.307860816299995e-08,9.005177168199997e-08,1.2022397937010158e-06,7.218069036592445e-07,test
5.4881489642645e-07,4.87771834474447e-07,7.308309156199996e-08,9.022932559000003e-08,5.592611503388278e-07,4.905037746839905e-07,test
6.584998573655499e-07,9.353640123876674e-07,7.307605128999998e-08,9.017803567399994e-08,6.803901384928967e-07,1.0409962096607877e-06,test
9.482876871723049e-07,9.76983967385623e-07,7.307938043000003e-08,9.004895759399998e-08,1.2618645655193102e-06,1.3008908252419617e-06,test
9.57468805395526e-07,8.725501211577716e-07,7.30766948489999e-08,9.004411655499995e-08,1.3462481332203022e-06,9.190753791680884e-07,test
1.5908485959869995e-07,3.4105938091139987e-07,7.308790678699997e-08,9.041135470500004e-08,1.4951162900742922e-07,3.4079674988465756e-07,test
5.184279388613e-07,9.76599872000445e-07,7.307964348799987e-08,9.024327437699992e-08,5.266896615402422e-07,1.2948527350576576e-06,test
4.423881200809987e-08,8.698506833459455e-07,7.308108195939999e-08,9.04716474989999e-08,3.1028611030344824e-09,9.151060863860538e-07,test
1.7645694836079985e-07,1.9375647888788994e-07,7.309064007699997e-08,9.040349654299989e-08,1.6820298337911422e-07,1.905939836713259e-07,test
3.781434636023599e-07,9.814068449220838e-07,7.308173884499998e-08,9.030840139599996e-08,3.7911365625005316e-07,1.3858949264642013e-06,test
9.168554829065019e-07,9.768055576352134e-07,7.307881190999999e-08,9.006220060399991e-08,1.0990521686698789e-06,1.2980897362539891e-06,test
7.7725122006958e-07,9.30620626057555e-07,7.307558452700001e-08,9.012388396299993e-08,8.256099679776524e-07,1.0280314064562303e-06,test
9.05144553139422e-07,9.754736770453069e-07,7.307839893499994e-08,9.006724766899994e-08,1.0607391838077522e-06,1.2784739039624797e-06,test
4.6082656399524995e-07,6.589225189094994e-08,7.309195307399999e-08,9.027156772629994e-08,4.6566955589168036e-07,5.393295962155409e-08,test
9.43910969541599e-07,7.767006783047002e-08,7.309075191599996e-08,9.005228101739997e-08,1.2303935380321171e-06,6.767117942110546e-08,test
9.38391638516331e-07,3.7176370309389003e-07,7.308472634899998e-08,9.005332537099999e-08,1.1961378171372546e-06,3.720457785051868e-07,test
9.06394372922692e-07,9.060165664901878e-07,7.307553022499996e-08,9.006569102899992e-08,1.064524793813875e-06,9.741332789187946e-07,test
9.58876497581562e-07,1.8083065241481993e-07,7.308899750799995e-08,9.004588769000003e-08,1.362182463087795e-06,1.7730401782136924e-07,test
2.303897566949999e-07,9.496951594759787e-07,7.307848184499992e-08,9.037598429799989e-08,2.252225602584982e-07,1.0896205942882827e-06,test
3.663165711317099e-07,7.366280061591749e-07,7.307945961899994e-08,9.03126121269999e-08,3.668040228255091e-07,7.524043801230396e-07,test
1.7767307286279989e-07,5.36810649950879e-07,7.308415922699987e-08,9.040167212099997e-08,1.6950346146088575e-07,5.40931171233145e-07,test
7.306278632426699e-07,1.0951977704156002e-07,7.308968082399993e-08,9.014753693100002e-08,7.656549472188006e-07,1.0274157363947185e-07,test
9.1293363605323e-07,9.66695202122715e-07,7.307710339899989e-08,9.006340899999993e-08,1.0854260975894897e-06,1.1858089217813451e-06,test
7.3327103728074e-07,2.2244968105224e-07,7.308736767600006e-08,9.014590568899996e-08,7.689234879747125e-07,2.199835459980758e-07,test
7.642598501632299e-07,4.10306554522207e-07,7.308369972299994e-08,9.0131051233e-08,8.083511840570965e-07,4.113137413061401e-07,test
5.3768995758159e-07,4.2957164473394996e-07,7.308421419199993e-08,9.023466498999989e-08,5.473025763823568e-07,4.3096778746266064e-07,test
4.0195273575977986e-07,6.828019155106998e-08,7.309212707599994e-08,9.029868950829994e-08,4.0395657685701533e-07,5.677242010012251e-08,test
9.657031223167239e-07,3.3465741939277994e-07,7.308641494399995e-08,9.004279822199994e-08,1.4562211366019157e-06,3.342838006689619e-07,test
1.8449148303039992e-07,7.03044725189967e-07,7.308116582099998e-08,9.039787558700001e-08,1.767785669389817e-07,7.156751063021447e-07,test
5.0485116084835e-07,7.743521045712889e-07,7.307824603699994e-08,9.024860019899992e-08,5.12236073583152e-07,7.948471321040885e-07,test
6.578804041763e-07,6.66708700405799e-07,7.307933983999993e-08,9.017873960199993e-08,6.796853792976729e-07,6.766932185048167e-07,test
6.175785877582399e-07,8.626648394436395e-07,7.307646133399996e-08,9.019669979399989e-08,6.343619938485359e-07,9.048352811105708e-07,test
8.080788838707729e-07,9.801201004725516e-07,7.307953909299986e-08,9.011125210899995e-08,8.689781823455575e-07,1.3575097943781914e-06,test
9.67807258600155e-07,7.8577265152549e-07,7.307856718499989e-08,9.004063133199995e-08,1.492651136366102e-06,8.080462816181276e-07,test
2.2008698709119986e-07,7.16370823260049e-07,7.30806071409999e-08,9.038091703499997e-08,2.1441357072411532e-07,7.301548321617185e-07,test
8.830874313936959e-07,9.849315622758856e-07,7.308165361199997e-08,9.007814473599996e-08,1.0031357048294726e-06,1.487795240513019e-06,test
4.3936539639146985e-07,6.775386587721889e-07,7.308014237199998e-08,9.027902165399989e-08,4.4311162775110914e-07,6.882445955468646e-07,test
7.797957156141799e-07,9.543419181609447e-07,7.307615764100002e-08,9.0122929013e-08,8.290511052090919e-07,1.1100726979781603e-06,test
4.6287722156875e-07,1.3371910657761998e-07,7.309031265399996e-08,9.027018641299988e-08,4.678293194957136e-07,1.2839441073942364e-07,test
6.960812789521199e-07,6.64673989532525e-07,7.307926362699988e-08,9.016129884700002e-08,7.239859158305646e-07,6.745286541248065e-07,test
4.3809248399706994e-07,9.399965510944626e-07,7.307704630399996e-08,9.027923844599988e-08,4.417740579287926e-07,1.0549121197005052e-06,test
5.8964561517503e-07,9.839255439999925e-07,7.308192865999989e-08,9.021135079100001e-08,6.035682075359083e-07,1.4542678035150784e-06,test
9.495687897191239e-07,5.328652301031219e-07,7.308195860599995e-08,9.004821783799996e-08,1.272039523019729e-06,5.368644799450692e-07,test
9.405913488904599e-07,1.5381077467968997e-07,7.308897573399991e-08,9.005327658299998e-08,1.2091507015143726e-06,1.4936918768316755e-07,test
7.882053453639996e-08,5.986798145297779e-07,7.308417660200005e-08,9.045095302599987e-08,5.662575437471945e-08,6.050785324311529e-07,test
1.852662064506e-07,7.69971346977036e-07,7.30799899839999e-08,9.039733438099995e-08,1.7760320776038207e-07,7.898326627449315e-07,test
2.2274197058310002e-07,9.81784756380414e-07,7.308281664200006e-08,9.038092065199995e-08,2.171860462008724e-07,1.394958616226241e-06,test
5.1443333171966e-07,6.311764060212739e-07,7.308066030000004e-08,9.024467029699987e-08,5.22435292163863e-07,6.391092807984839e-07,test
2.2515076383519989e-07,9.739762847571086e-07,7.308058796399991e-08,9.037913428599996e-08,2.1972082513212836e-07,1.2585614179937965e-06,test
7.361453884682999e-07,4.44991956280117e-07,7.308312816999992e-08,9.014371638599997e-08,7.724924321099901e-07,4.467165126070278e-07,test
9.412872082586819e-07,9.544959746285378e-07,7.307664108699998e-08,9.005096022699994e-08,1.2134011047972385e-06,1.1108238155499161e-06,test
5.0115146690074e-07,9.730754109864806e-07,7.307903144e-08,9.025093669299991e-08,5.08300742896905e-07,1.2476603447841324e-06,test
5.237812043994499e-07,9.82805524115188e-07,7.308168420599993e-08,9.024139722899994e-08,5.324033071337152e-07,1.4214859337410452e-06,test
5.723859457839099e-07,7.56993284701797e-07,7.307821775699986e-08,9.021760743399991e-08,5.847542926741134e-07,7.751276895656232e-07,test
9.35088417358838e-07,5.605328850686479e-07,7.308120506299997e-08,9.005413168299987e-08,1.1779799205224927e-06,5.654468844817443e-07,test
2.1184410701899995e-07,7.392856330103071e-07,7.308032617899996e-08,9.038474085899997e-08,2.057401762949314e-07,7.553465742166549e-07,test
4.411154638109991e-08,4.2823925152490405e-07,7.30886010248001e-08,9.047319012699996e-08,2.8340445077431054e-09,4.296074829939185e-07,test
4.300364466749299e-07,4.577190737219994e-08,7.309279675799994e-08,9.028603557219994e-08,4.3333037952729503e-07,2.8153018926896203e-08,test
8.34120395411723e-07,5.981286762123059e-07,7.308006207600001e-08,9.009871598799997e-08,9.093952977719024e-07,6.045058111562121e-07,test
9.54618079469393e-07,3.122840144637899e-07,7.308625799499997e-08,9.004697962500003e-08,1.3168196757007029e-06,3.1152210476814743e-07,test
9.647475419053129e-07,3.1919484167536994e-07,7.308667184899999e-08,9.004318776499987e-08,1.4410221016547932e-06,3.1855295412701807e-07,test
8.28800297956852e-07,2.6064754024934984e-07,7.308639053599997e-08,9.010236510200002e-08,9.00778327242842e-07,2.5895918440949023e-07,test
9.511306745222089e-07,5.934491322859109e-07,7.308092878899991e-08,9.004736012899999e-08,1.2850086799188698e-06,5.99628706696737e-07,test
4.31855185598001e-08,9.544738147139291e-07,7.308151530579992e-08,9.047275900499992e-08,9.786922169235935e-10,1.1106653601379818e-06,test
1.3653832990739993e-07,9.78049116529592e-07,7.308218571799992e-08,9.042178445099999e-08,1.2480729108968325e-07,1.318276056093242e-06,test
4.683096542507298e-07,9.779043129878271e-07,7.308018740299997e-08,9.026637761999997e-08,4.7354869054729887e-07,1.315844725178023e-06,test
8.709627272558179e-07,4.362826550403979e-07,7.308300534499997e-08,9.008268547799993e-08,9.767282678309207e-07,4.378200516219506e-07,test
8.22261025023979e-07,6.23597112472238e-07,7.307964753599986e-08,9.010396364699994e-08,8.904588540879581e-07,6.311478831151344e-07,test
4.2125599628772e-07,4.352486834780008e-08,7.309296438499996e-08,9.02900648664e-08,4.241354951522236e-07,2.4950704050827887e-08,test
7.457591769525199e-07,9.482742659710908e-07,7.30760841369999e-08,9.013831188499998e-08,7.845480018262416e-07,1.0839791331328217e-06,test
3.4229897015917005e-07,9.828660856208246e-07,7.308259285499998e-08,9.032517668999999e-08,3.41803990790987e-07,1.4231140276293073e-06,test
9.202328301534729e-07,8.33985396025624e-07,7.307632399299988e-08,9.005963968999994e-08,1.111587397568632e-06,8.665298628358058e-07,test
7.788572051538499e-07,7.413471408970459e-07,7.307765485499996e-08,9.012334781099993e-08,8.277829181171184e-07,7.576382413580041e-07,test
9.09835743513251e-07,3.339545681616799e-07,7.3085053922e-08,9.006580845399997e-08,1.0752806143374572e-06,3.3356863535602924e-07,test
4.647215964165499e-07,9.745822319499146e-07,7.307949463600002e-08,9.026788529899996e-08,4.6976713561727186e-07,1.2663473781597487e-06,test
7.225115827722e-07,7.186284317992299e-07,7.307821263799998e-08,9.014906285900002e-08,7.556946593058935e-07,7.32622759814711e-07,test
5.5545047516593e-07,7.498499828329189e-07,7.307834939199998e-08,9.022540751299994e-08,5.664150517024735e-07,7.671117950283558e-07,test
8.61188712081877e-07,7.85460864896605e-07,7.307679838700003e-08,9.008598277499996e-08,9.572563691735447e-07,8.076805212168405e-07,test
5.999699884894399e-07,8.237975636383007e-08,7.309090187899998e-08,9.020744118909999e-08,6.149049176123995e-07,7.301036934852145e-08,test
9.5227304543218e-07,9.805194893249033e-07,7.308045757999991e-08,9.004764231699997e-08,1.2949068953187292e-06,1.3660106000375628e-06,test
9.16807772808802e-07,9.763181373695983e-07,7.307863272599996e-08,9.006224382999989e-08,1.0988812884780165e-06,1.290673520205353e-06,test
7.793875035080599e-07,9.241722047308003e-08,7.308991625599997e-08,9.012541977709998e-08,8.285041809097376e-07,8.417833139016395e-08,test
8.975474106539359e-07,1.7178883368109001e-07,7.308818970799992e-08,9.007182570499988e-08,1.0391846998133814e-06,1.679827550336584e-07,test
8.61004324661773e-07,7.596816435554609e-07,7.307726499999989e-08,9.00860916579999e-08,9.569027497002017e-07,7.78161346741496e-07,test
8.68798063076806e-07,1.4410914179209994e-07,7.30887038659999e-08,9.008480799999994e-08,9.722923657120112e-07,1.3926864142268648e-07,test
9.66628281801235e-07,4.4798382969044396e-07,7.308442139899996e-08,9.004209746899993e-08,1.4717102532221416e-06,4.497744678966975e-07,test
4.1193112140173e-07,9.749490027055918e-07,7.307983014899996e-08,9.029219826499995e-08,4.1437570892516774e-07,1.2712028413861732e-06,test
9.50282778118029e-07,9.682227623952608e-07,7.307789899499993e-08,9.004763244499996e-08,1.2778388856441162e-06,1.1986113209475176e-06,test
5.157926306239799e-07,4.0667901479990187e-07,7.308469465e-08,9.024483176100002e-08,5.238844568454115e-07,4.076149104290605e-07,test
4.3940773086220994e-07,9.837017050829213e-07,7.308252654099986e-08,9.028043248899992e-08,4.431477367269928e-07,1.4473372719431245e-06,test
9.63751314943223e-07,2.9460437286900062e-08,7.309354711800003e-08,9.00452618517999e-08,1.4259817455619057e-06,1.6130736229985067e-09,test
9.23254970955235e-07,6.585270284350089e-07,7.307919866700003e-08,9.005884254899994e-08,1.1234733554949334e-06,6.679999786683984e-07,test
2.2557065622640002e-07,7.71077241690381e-07,7.307974158799998e-08,9.037819920200002e-08,2.2017251678294142e-07,7.910956793464927e-07,test
8.441233058772799e-07,4.85689684742916e-07,7.308210102099992e-08,9.009464679399995e-08,9.26226055488344e-07,4.883692628042519e-07,test
5.773417839674299e-07,9.740297703613725e-07,7.307887649199995e-08,9.021600064299999e-08,5.90139998060561e-07,1.2592781007437124e-06,test
9.539066900504599e-07,4.267423543179988e-08,7.309229743999994e-08,9.004860480779987e-08,1.3099887643862981e-06,2.371326986013911e-08,test
4.2506354916992e-07,7.44889900668351e-07,7.307904928100001e-08,9.028548508799992e-08,4.28120775678093e-07,7.615750793095867e-07,test
9.15604594814276e-07,9.825425807585712e-07,7.308060375699994e-08,9.006330691999994e-08,1.0945969366734178e-06,1.414478672880485e-06,test
9.076618790196449e-07,5.72297962006e-08,7.309091618300005e-08,9.00679937367999e-08,1.0684324480914152e-06,4.331910006168066e-08,test
9.47512531111714e-07,7.675833379787659e-07,7.307781969099994e-08,9.00482881489999e-08,1.2559928384283418e-06,7.871192287957816e-07,test
2.8283143923420003e-07,5.449070135378079e-07,7.308333050599988e-08,9.035208291099997e-08,2.7997331406820546e-07,5.492877427960387e-07,test
9.652119387535129e-07,8.688781179967554e-07,7.307719268400001e-08,9.004133054099993e-08,1.4482818043133842e-06,9.137128153849104e-07,test
8.943007993398619e-07,9.668796525243146e-07,7.307706612299989e-08,9.007166904199995e-08,1.0305587716211604e-06,1.1872947318595194e-06,test
9.3911652755941e-07,9.563803357735278e-07,7.3076606744e-08,9.005186163099991e-08,1.2003089565401786e-06,1.1201101204131483e-06,test
9.305458107047989e-07,9.796117890289173e-07,7.307972574399999e-08,9.005651014299991e-08,1.1552894172100509e-06,1.3472414669066027e-06,test
9.195774097723649e-07,5.07409993284853e-07,7.308190453899988e-08,9.006093815900001e-08,1.109106036208405e-06,5.106642686821288e-07,test
9.62162507872035e-07,8.53309806832141e-07,7.30771948140001e-08,9.004246141900005e-08,1.4034881576514572e-06,8.919261336602287e-07,test
3.989010605788399e-07,6.72564464778278e-07,7.308045315199998e-08,9.029774771099997e-08,4.0076992277885864e-07,6.829319232171353e-07,test
9.31325438551114e-07,5.027792783669319e-07,7.308216203299995e-08,9.005590734099993e-08,1.1590473589875552e-06,5.059067658605896e-07,test
7.1786396723933e-07,4.71140320271488e-07,7.308271319099996e-08,9.015195966799994e-08,7.500433897244455e-07,4.734617824365834e-07,test
9.04127268781435e-07,9.998326755232993e-08,7.308972211199996e-08,9.006930255709994e-08,1.0577490637650823e-06,9.245000818023464e-08,test
4.6478389591500004e-08,2.3390563220170003e-07,7.309217360069996e-08,9.047218413499992e-08,7.388993670097044e-09,2.316862424655718e-07,test
9.67036495153308e-07,1.5626056204218994e-07,7.309004951599997e-08,9.004303722499994e-08,1.4788184870514786e-06,1.519127622645531e-07,test
5.061021745227099e-07,4.90943359863487e-07,7.308321100799987e-08,9.024892435300005e-08,5.135666227052547e-07,4.937566575484384e-07,test
5.624443911777e-07,9.730910601966061e-07,7.307881130199995e-08,9.022282509699999e-08,5.739703402484478e-07,1.2478527946383969e-06,test
9.57572551832312e-07,9.69994293301537e-07,7.307838182199986e-08,9.004489708299992e-08,1.3473534545240236e-06,1.2148879530740078e-06,test
9.666349033333569e-07,9.706376835421897e-07,7.307907588599995e-08,9.004171387700002e-08,1.4717530719513543e-06,1.2212382590191474e-06,test
7.782412978729399e-07,9.619071019517638e-07,7.307667765799995e-08,9.012374695000002e-08,8.269447144372944e-07,1.1515571446523692e-06,test
8.241954992475199e-07,3.84457435933865e-07,7.308407370599987e-08,9.010394875499998e-08,8.934824765509051e-07,3.8497175021146033e-07,test
9.499166176416169e-07,9.025108320755608e-07,7.307621004799996e-08,9.004709771299998e-08,1.2748490177964912e-06,9.676665044296205e-07,test
8.652490647054299e-07,5.224287461356839e-07,7.308146533599995e-08,9.008501082199988e-08,9.651732076509433e-07,5.261120795364115e-07,test
2.0724834974839993e-07,7.14412324927618e-07,7.308074364e-08,9.038707868900004e-08,2.008950402260195e-07,7.280195733353706e-07,test
7.890730990229099e-07,3.538795587569699e-07,7.308463407499994e-08,9.01200260189999e-08,8.41800081642742e-07,3.538421532844062e-07,test
3.178279367977199e-07,4.3223198516858703e-07,7.308518228699998e-08,9.033621483899988e-08,3.163719441354331e-07,4.336833629064339e-07,test
6.648461571573199e-07,9.109332106394194e-07,7.307593143899994e-08,9.01750332e-08,6.876506965564673e-07,9.835932877567647e-07,test
9.59373992350142e-07,5.89837524064847e-07,7.3081314136e-08,9.004422739099995e-08,1.3680309945338803e-06,5.958675754286253e-07,test
8.96392491172265e-07,7.51309830810071e-07,7.30774065589999e-08,9.007028838299992e-08,1.0360774390152355e-06,7.687490595671319e-07,test
5.3587314056306e-07,4.6567650758589995e-07,7.308356076299993e-08,9.023532942499999e-08,5.453536973065482e-07,4.6786825235764143e-07,test
9.03677355889583e-07,9.74331716444317e-07,7.307817472499997e-08,9.0067847643e-08,1.0563989847735887e-06,1.263169388062717e-06,test
9.26865611155758e-07,9.846180617921035e-07,7.30817964449999e-08,9.005877556799992e-08,1.138586742393028e-06,1.4769349021836424e-06,test
9.4450208430965e-07,8.974142389911322e-07,7.30760275409999e-08,9.004932089799994e-08,1.2343767565521752e-06,9.586236455294965e-07,test
8.4136189571316e-07,8.126175880845389e-07,7.307647298600001e-08,9.009485865499997e-08,9.214890977514107e-07,8.399361966759851e-07,test
9.3829540217813e-07,9.63240219743727e-07,7.307714130500002e-08,9.005243802699996e-08,1.1955540778138644e-06,1.16034001582291e-06,test
9.228227067806649e-07,9.261109682293841e-07,7.307567598899995e-08,9.005849846699997e-08,1.1217204578745274e-06,1.0166916750124502e-06,test
6.953274723050899e-07,8.06656700087687e-07,7.307692355999998e-08,9.016120508899996e-08,7.230952364783427e-07,8.327272455145281e-07,test
5.1070073576201e-07,9.376378280357006e-07,7.307669841099992e-08,9.024585212899993e-08,5.184576032954219e-07,1.0476514637885489e-06,test
7.397417512239983e-08,9.059346169944783e-07,7.307970097199989e-08,9.045287728499998e-08,5.0175746162770375e-08,9.73955191716132e-07,test
1.2366254106669986e-07,8.883518813272224e-07,7.307893555400001e-08,9.042692139199991e-08,1.1042418089864709e-07,9.434199176475463e-07,test
9.179061941750008e-08,9.718355361274716e-07,7.308153188799992e-08,9.044404941999994e-08,7.302879780404187e-08,1.2336225879578132e-06,test
8.57514933432148e-07,3.4072904641709e-07,7.3084815024e-08,9.008909492299997e-08,9.502919908990252e-07,3.4046100256473645e-07,test
9.631765980433359e-07,7.915909206363998e-08,7.309150783499999e-08,9.004477856639992e-08,1.4176498595422348e-06,6.936687815210013e-08,test
2.852265466209e-07,8.255180525682079e-07,7.307850844299998e-08,9.035012952499986e-08,2.824652734128923e-07,8.558251156073689e-07,test
6.2643255726747e-07,9.761817606176731e-07,7.307911194399992e-08,9.019364723799988e-08,6.442140526243897e-07,1.2885952420420555e-06,test
7.507693799583899e-07,9.800554709878826e-07,7.307968121199993e-08,9.013727082599994e-08,7.909065409305104e-07,1.3561602222981316e-06,test
9.62909206978991e-07,9.654452005897996e-07,7.3078162458e-08,9.004272138599996e-08,1.413786575238655e-06,1.176099548094333e-06,test
1.5597881965070003e-07,8.698084754912684e-07,7.307885628899996e-08,9.04111789359999e-08,1.4614132613751196e-07,9.150418085515196e-07,test
9.56263334101316e-07,9.811044296156747e-07,7.308085471899999e-08,9.004622618099989e-08,1.3333140359219193e-06,1.3790107840343734e-06,test
9.17488229768908e-07,7.242533016313321e-07,7.307800287099998e-08,9.006110772999993e-08,1.1013653916051314e-06,7.387807716029354e-07,test
1.162778138732999e-07,9.609773941072805e-07,7.307999024500008e-08,9.043110894899993e-08,1.0200986410071633e-07,1.1456957020177934e-06,test
2.9089973767119986e-07,6.18646160035775e-07,7.308192781800001e-08,9.03480822719999e-08,2.883691988599812e-07,6.259534431612235e-07,test
4.173698994348199e-07,3.677530160769986e-08,7.309332035699993e-08,9.029198704999999e-08,4.200693209394414e-07,1.4632070751499526e-08,test
7.867581326890099e-07,1.9218186798013995e-07,7.308775233799995e-08,9.012163185299998e-08,8.385916272712308e-07,1.8897704784739585e-07,test
9.61153852340151e-07,4.81653217322798e-07,7.308344107399993e-08,9.00438952559999e-08,1.3901339269808445e-06,4.842318583361141e-07,test
9.49915851392892e-07,8.805444272536513e-07,7.307631526299996e-08,9.004710121600003e-08,1.2748452883639358e-06,9.311163070085199e-07,test
9.48195026910257e-07,9.759871868269044e-07,7.307912290099991e-08,9.004884136499996e-08,1.2611511877803242e-06,1.2858109641703364e-06,test
5.2682650163656e-07,5.190749870630309e-07,7.308263787099996e-08,9.023934679800001e-08,5.356656313640299e-07,5.226592425673264e-07,test
7.1162886984642e-07,9.776973603167187e-07,7.3079155578e-08,9.01548371209999e-08,7.425075143770994e-07,1.3123999237207725e-06,test
9.61841597762085e-07,1.438750767699499e-07,7.308996366100005e-08,9.004493037899994e-08,1.3991930996435699e-06,1.3902415937074747e-07,test
9.55487792583711e-07,3.71229287478455e-07,7.308520880200003e-08,9.004644735999993e-08,1.32544167131722e-06,3.715017985921726e-07,test
