A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
9.511876672470192e-07,9.25842946214514e-07,7.307846651029988e-08,7.409164761370008e-08,4.984599260398987e-08,1.802554289000016e-08,1.3963192916906904e-08,4.649863622152e-08,1.7556211885300122e-08,3.141114641005989e-08,1.285610352131821e-06,1.0160486513317155e-06,train
4.6997329943562997e-07,8.731683352508145e-07,7.307933378819982e-08,7.411754824330003e-08,4.984640224959013e-08,1.802526912008995e-08,1.4144770536874878e-08,4.6480689498929975e-08,1.755895262729991e-08,3.132092295308984e-08,4.753102782601228e-07,9.199744703503369e-07,train
7.670356490461949e-07,4.261422121612801e-07,7.308567838250009e-08,7.410979260079995e-08,4.984554984964995e-08,1.8025232095719936e-08,1.402538295377599e-08,4.6492325852320026e-08,1.755677917660009e-08,3.1313270281199994e-08,8.120160714836879e-07,4.2746754583640733e-07,train
9.499704861911177e-07,9.517647259970608e-07,7.307902835770004e-08,7.409151461229988e-08,4.9846244014929876e-08,1.8025785246240015e-08,1.3964536510566993e-08,4.6498829334629776e-08,1.755638685079994e-08,3.140815535111979e-08,1.2754089289559854e-06,1.0983965571282652e-06,train
3.846122395481199e-07,3.0024935472757207e-07,7.30897953984998e-08,7.413588770120004e-08,4.9846168372839984e-08,1.8025465527880062e-08,1.4178091081662071e-08,4.647941077849989e-08,1.7559335953700047e-08,3.132679712445003e-08,3.858649468681573e-07,2.9927703419694475e-07,train
7.675045147943149e-07,9.776924866440553e-07,7.308135307239993e-08,7.409976219830009e-08,4.9846870963330056e-08,1.802650536149014e-08,1.403228606723579e-08,4.649242328093991e-08,1.755793234639997e-08,3.131496428918011e-08,8.12625000160593e-07,1.3123348865995585e-06,train
4.4967658360342985e-07,8.605056292829428e-07,7.30795658601001e-08,7.411912208200006e-08,4.984635020390998e-08,1.8025275487709894e-08,1.4152905480445089e-08,4.648002090603985e-08,1.7559084317199934e-08,3.1322134959179954e-08,4.539404760859737e-07,9.018077315128741e-07,train
2.231126571637898e-07,9.847699448976465e-07,7.308669624029987e-08,7.413975122999988e-08,4.984839571653983e-08,1.802752493497993e-08,1.4255124218755011e-08,4.6474359372280035e-08,1.7562235322999882e-08,3.134076612128992e-08,2.1757007304920484e-07,1.4819773853168513e-06,train
9.645413621339461e-07,2.0989874944820802e-07,7.309102086039989e-08,7.410728481989985e-08,4.9845662253989897e-08,1.8025713325869744e-08,1.3959237209549849e-08,4.650158762954002e-08,1.7555928312300047e-08,3.1464456365609976e-08,1.4380372337715743e-06,2.0714294896537133e-07,train
2.0071668975766983e-07,9.7881142308588e-07,7.308439091099993e-08,7.414213435779996e-08,4.9847966796779826e-08,1.802682301521978e-08,1.4261663628187977e-08,4.6472756421820036e-08,1.756188733619984e-08,3.134126420295989e-08,1.9397741336561016e-07,1.3318442734796e-06,train
4.892778377729996e-08,1.9112595033699594e-07,7.30957920556999e-08,7.423096651069994e-08,4.984719259672001e-08,1.802648419349982e-08,1.4318563915878846e-08,4.6468337726909826e-08,1.756225249720021e-08,3.135178766725989e-08,1.1996456642570874e-08,1.8789140974981662e-07,train
9.063751829556399e-07,3.99588622760157e-07,7.308616755029994e-08,7.41037667278e-08,4.98453999642698e-08,1.8025274845740023e-08,1.3973638496760975e-08,4.649771606519991e-08,1.7555896182099956e-08,3.134652040433986e-08,1.0645407746498488e-06,4.0038773023278813e-07,train
9.32701611107607e-07,1.1153702186796e-07,7.309202407359992e-08,7.410950783069985e-08,4.984548770657993e-08,1.8025568813070182e-08,1.396503707585975e-08,4.649998050824998e-08,1.755578558419975e-08,3.1374234612479944e-08,1.1658751650879639e-06,1.0490118016514272e-07,train
9.623994007603682e-07,8.272092586398202e-07,7.307980074149993e-08,7.409366502880002e-08,4.9845946032209855e-08,1.8025437866930097e-08,1.3960543918500834e-08,4.649935095875995e-08,1.7556107183799763e-08,3.145258279272985e-08,1.4069059994633544e-06,8.579561801761988e-07,train
6.30857578589691e-07,2.4690221047092193e-07,7.308961974290001e-08,7.412116704479987e-08,4.984572345385993e-08,1.8025372335369994e-08,1.4078642880285795e-08,4.648815346510993e-08,1.7557665162900006e-08,3.131393842842987e-08,6.491728103004347e-07,2.449472257465026e-07,train
2.9856551097551993e-07,9.850740344644349e-07,7.308643982499995e-08,7.413138222999991e-08,4.984826373123982e-08,1.802744186906003e-08,1.4224038377248107e-08,4.6477025858870006e-08,1.7561682021200143e-08,3.133540289325989e-08,2.963275696638732e-07,1.4927429288214549e-06,train
6.167792069178899e-07,8.94512339307918e-07,7.307849124109988e-08,7.410805574259998e-08,4.984616281248998e-08,1.8025268617299874e-08,1.4086028780262114e-08,4.648579064834995e-08,1.7557973859600122e-08,3.131375138558997e-08,6.334810752738357e-07,9.536355563630166e-07,train
8.39777800735872e-07,3.34074984311303e-08,7.30942204893001e-08,7.411583318349995e-08,4.984589457341999e-08,1.8025604131629977e-08,1.3997269280400026e-08,4.649697234162991e-08,1.7556339562589927e-08,3.132259838092982e-08,9.188417582108445e-07,8.946849620933728e-09,train
7.17329912085593e-07,5.593776575020629e-07,7.308338288549995e-08,7.410947124729985e-08,4.984567815157001e-08,1.8025197788329862e-08,1.404497805913189e-08,4.6490138022569946e-08,1.75571105728e-08,3.131197165084988e-08,7.49408827612415e-07,5.642501212121e-07,train
1.8983488380217004e-07,7.874766151897391e-07,7.30821772033e-08,7.414605048759984e-08,4.984683245591991e-08,1.8025423438700046e-08,1.4259628430791107e-08,4.647110509648987e-08,1.7560879896799857e-08,3.1339845327810044e-08,1.8245994146412483e-07,8.100215200137001e-07,train
9.057734296758433e-07,9.779985853727517e-07,7.308125788909986e-08,7.40932503080999e-08,4.984676696294989e-08,1.8026487697580044e-08,1.3981069924634119e-08,4.6497696450799835e-08,1.7557120458299817e-08,3.134771962245996e-08,1.0626884342897763e-06,1.3175409795524503e-06,train
3.2239785369173985e-07,9.78477691718253e-07,7.308351110590008e-08,7.412829886869985e-08,4.98476982650301e-08,1.80266684638499e-08,1.4211115957944911e-08,4.6476919081779996e-08,1.7561028605800005e-08,3.1332558807659856e-08,3.2111304811333077e-07,1.3258142397034568e-06,train
8.022932844419993e-08,9.8051495477664e-07,7.308653117299996e-08,7.418021630879993e-08,4.984850647966991e-08,1.802736968847997e-08,1.4313172031281925e-08,4.646886895420997e-08,1.756312515369986e-08,3.13506837912001e-08,5.843139895640864e-08,1.3657587896993816e-06,train
8.14090531203753e-07,5.406208096096007e-08,7.30932859089e-08,7.41160884820999e-08,4.984565660827983e-08,1.802555054166996e-08,1.4006925932331091e-08,4.649567918554002e-08,1.755639651122002e-08,3.131819129455999e-08,8.779794858741479e-07,3.9280538281584176e-08,train
5.829881342053669e-07,8.621257202308956e-07,7.307900664329999e-08,7.411068347299988e-08,4.98461405587598e-08,1.8025172826360175e-08,1.4099212791877868e-08,4.648463866499992e-08,1.7558145163100165e-08,3.131496066357988e-08,5.963036617899778e-07,9.040774410048541e-07,train
3.3668279470072e-07,9.63370505429167e-07,7.30810290921e-08,7.412643237169989e-08,4.984715080219004e-08,1.8026051233869852e-08,1.4202322455524115e-08,4.647658993650005e-08,1.7560435599699958e-08,3.1330443432300016e-08,3.3596928639038453e-07,1.1611621581612176e-06,train
9.647789521468223e-07,8.22044853259238e-07,7.307996537169981e-08,7.409393607659992e-08,4.984591258130996e-08,1.8025441380890112e-08,1.3960446862987955e-08,4.649956825471003e-08,1.7556079246400055e-08,3.146492247862979e-08,1.4416766190187272e-06,8.515141611876826e-07,train
7.190862449556269e-07,4.0557717551698315e-07,7.308629297929992e-08,7.41127245563999e-08,4.984558107357995e-08,1.8025260868199898e-08,1.4043991695048777e-08,4.649072932176996e-08,1.75570465358001e-08,3.1312164615940014e-08,7.515397531996293e-07,4.064916025619428e-07,train
5.75875000716391e-07,9.774490985689594e-07,7.308202345769997e-08,7.411035749049999e-08,4.9847158151329954e-08,1.8026522601680053e-08,1.4107730465746025e-08,4.648563607120994e-08,1.755915851709998e-08,3.131734573138007e-08,5.885480245244462e-07,1.3082809443746636e-06,train
5.99310476704086e-07,7.806636577105101e-07,7.308003520379992e-08,7.411138901339993e-08,4.9846041520639996e-08,1.8025207489910027e-08,1.4092170144863147e-08,4.648535272571995e-08,1.755803493290014e-08,3.131425470638001e-08,6.141844527450535e-07,8.02115350951303e-07,train
7.148397035933329e-07,9.103655747971468e-07,7.307806255959997e-08,7.410230216329995e-08,4.9846028569360013e-08,1.8025263762979888e-08,1.404758036215466e-08,4.6489275447289994e-08,1.7557449428299845e-08,3.13118603264798e-08,7.463945350696115e-07,9.824774794087923e-07,train
5.976715988069759e-07,5.625879068765759e-07,7.308386276679987e-08,7.411611208480002e-08,4.9845896472559974e-08,1.802523768297986e-08,1.409232443610095e-08,4.648592869267992e-08,1.755793251499997e-08,3.131457329519993e-08,6.12383342249167e-07,5.675736255593985e-07,train
5.139548011326468e-07,9.735468173265684e-07,7.308142876639992e-08,7.41139497005e-08,4.984712508631e-08,1.8026263560890136e-08,1.4131645734057089e-08,4.6483251050150085e-08,1.7559410521199897e-08,3.1320015455149865e-08,5.219240169677681e-07,1.2533044682598187e-06,train
8.959950602365199e-07,1.5275242006893994e-07,7.309086285579982e-08,7.410963846220013e-08,4.984531425941981e-08,1.8025406982370093e-08,1.3976908393961883e-08,4.6498134725779976e-08,1.755597662490006e-08,3.134041902020004e-08,1.0350843748398538e-06,1.4826862842241246e-07,train
9.158602528285376e-07,2.03265733526366e-07,7.308997778239994e-08,7.410779859559998e-08,4.9845367479950006e-08,1.802541127287001e-08,1.3970310987297022e-08,4.6498784738539815e-08,1.7555886575399975e-08,3.1354534737379935e-08,1.095613000780855e-06,2.0034801385284686e-07,train
8.07452554677846e-07,9.334448169266869e-07,7.307784909839992e-08,7.409711627619984e-08,4.9845984807279974e-08,1.8025362012249758e-08,1.4012287805751938e-08,4.649265861874004e-08,1.7556896143499845e-08,3.131620749709002e-08,8.680878742825672e-07,1.0356163899708613e-06,train
8.981317289794179e-07,8.517292874349557e-07,7.30782865697999e-08,7.409436074899993e-08,4.9845678486220025e-08,1.802521920749997e-08,1.3977686235150051e-08,4.649605446781998e-08,1.755615016539993e-08,3.13406332348e-08,1.040817910596776e-06,8.897859284546012e-07,train
5.831018925540007e-08,2.8820387653581984e-07,7.30934158138999e-08,7.421420050639983e-08,4.9847125544599926e-08,1.802631572314012e-08,1.4314570300148806e-08,4.646830715295998e-08,1.7562143314099985e-08,3.1350727255620054e-08,2.7613788021597918e-08,2.870188039739453e-07,train
6.956754326697609e-07,1.3418294148917993e-07,7.309166523430004e-08,7.412012265529994e-08,4.9845629970919946e-08,1.802540083802994e-08,1.4052898910905188e-08,4.6490900428140027e-08,1.7557167899999823e-08,3.1312865968649935e-08,7.235191536131042e-07,1.288802289387163e-07,train
8.456765446447039e-07,7.66882510922844e-07,7.307943992349985e-08,7.409838105310008e-08,4.9845583684949915e-08,1.8025119171810084e-08,1.3996108225365672e-08,4.649415580094988e-08,1.7556396258200056e-08,3.1321606229699924e-08,9.289516822715254e-07,7.863204094191494e-07,train
8.000569205476259e-07,9.245526909853907e-07,7.307776326119987e-08,7.409761898839999e-08,4.984595999589993e-08,1.802531101287987e-08,1.4014917102968925e-08,4.6492315779459803e-08,1.755692414429997e-08,3.1315394393039976e-08,8.573367503553601e-07,1.012954796795682e-06,train
1.9822579814482988e-07,9.721906108971597e-07,7.308300726029986e-08,7.414210186819998e-08,4.984763598749e-08,1.8026448219439862e-08,1.4261067097730161e-08,4.6472240042879975e-08,1.756163649289992e-08,3.134078988647998e-08,1.9134599273455695e-07,1.2375227789995023e-06,train
2.9797533721303e-07,9.839512740457735e-07,7.308579463109981e-08,7.413119676219999e-08,4.984807876394987e-08,1.8027346757350122e-08,1.4223554473533034e-08,4.647684181562005e-08,1.756159282830003e-08,3.1335200408749956e-08,2.957148649077943e-07,1.4550164721002346e-06,train
4.310796575312799e-07,6.421792618156239e-07,7.30832449873001e-08,7.412499839219997e-08,4.984625001838018e-08,1.8025269725740106e-08,1.4159605709633098e-08,4.6479885491300057e-08,1.7559041425999784e-08,3.132337468436991e-08,4.3442447515095305e-07,6.506999489783049e-07,train
8.24153459337118e-07,9.409849916213067e-07,7.3078003576e-08,7.409626529e-08,4.984602480757012e-08,1.8025481468069853e-08,1.4006302755896844e-08,4.6493310420579894e-08,1.755682838329992e-08,3.1318307508889816e-08,8.934379451779709e-07,1.0580987715889267e-06,train
9.625297575304257e-07,6.28737700384937e-07,7.30830813832999e-08,7.409790334639992e-08,4.9845808878509936e-08,1.8025414227309918e-08,1.3959958948199817e-08,4.649994045328989e-08,1.7555943940399914e-08,3.145339933002e-08,1.4087151850742787e-06,6.36547890969732e-07,train
9.144808063644547e-07,1.7040271550382017e-07,7.309056195669984e-08,7.410853243150007e-08,4.984538916776995e-08,1.8025495429490094e-08,1.3970688303475778e-08,4.649888012910991e-08,1.7555863823899982e-08,3.135334494813986e-08,1.0907952606592802e-06,1.6655075395741516e-07,train
2.2786978665473006e-07,7.526538908602556e-07,7.308242647599999e-08,7.414112406489993e-08,4.984675968227004e-08,1.802536476473986e-08,1.424360894804185e-08,4.647248273876998e-08,1.756055807750004e-08,3.133708213453982e-08,2.2258319452105752e-07,7.702494831734611e-07,train
7.012825267510005e-08,6.59130866554095e-07,7.308610065599998e-08,7.41930666179999e-08,4.9847227578549906e-08,1.8025979814919793e-08,1.4309941393693898e-08,4.646741685575989e-08,1.75620284343e-08,3.1349165888249956e-08,4.4941370419082525e-08,6.686371811028802e-07,train
4.785198150750468e-07,9.705902863710474e-07,7.308116349709997e-08,7.411612660059994e-08,4.984705226818994e-08,1.8026203206829935e-08,1.4145431645154874e-08,4.648186639728002e-08,1.7559556640300035e-08,3.132179962886988e-08,4.843298969102736e-07,1.220684143882271e-06,train
3.9901713331801006e-07,2.9438751162844985e-07,7.30898452718999e-08,7.413498947700007e-08,4.9846092714219926e-08,1.802542570678005e-08,1.4172155058226854e-08,4.647990208505994e-08,1.7559225850899918e-08,3.1325908804919934e-08,4.008922341698209e-07,2.933121643028913e-07,train
5.588251591061421e-07,9.311196339390955e-07,7.30787544573999e-08,7.411099260939978e-08,4.9846434488250035e-08,1.8025397492000135e-08,1.4109988065759e-08,4.648391738967994e-08,1.7558496667700035e-08,3.131645534065007e-08,5.700632281961429e-07,1.0293331669069038e-06,train
5.02092103615803e-07,9.808516110032407e-07,7.308337838220005e-08,7.411530907540013e-08,4.984744563515992e-08,1.8026790473690112e-08,1.4138601580526895e-08,4.648341997798995e-08,1.7559879824800123e-08,3.132150331450989e-08,5.093008811900925e-07,1.3731933123612862e-06,train
2.991567631419699e-07,9.763376711392146e-07,7.308316941940013e-08,7.413021211079992e-08,4.984757588759993e-08,1.8026560560210093e-08,1.4219994664625787e-08,4.647599317814993e-08,1.7561087247499883e-08,3.133386264686999e-08,2.96948212824552e-07,1.2908677195993867e-06,train
7.465913424756051e-07,5.39241308277183e-07,7.308372403190003e-08,7.410830507919992e-08,4.984564203433999e-08,1.80252367362901e-08,1.4033518925450864e-08,4.6491287256519956e-08,1.7556898136400022e-08,3.131240109733002e-08,7.856207928165123e-07,5.434401121652368e-07,train
9.581595810394635e-07,9.294721187985649e-07,7.307877655930006e-08,7.409172141739983e-08,4.9846141142029866e-08,1.802560812175041e-08,1.3962316262719853e-08,4.649912763862992e-08,1.7556298522100015e-08,3.143449232177998e-08,1.3540806203596274e-06,1.0250742762860672e-06,train
9.761571291327988e-08,7.436600066019564e-07,7.308396222310005e-08,7.41727395066e-08,4.9847129032189794e-08,1.8025673852939874e-08,1.4298400111637813e-08,4.646809409371995e-08,1.7561664119700057e-08,3.1346884431809825e-08,8.014939876032679e-08,7.602045144036371e-07,train
2.2343162602582e-07,3.0339454242843194e-07,7.309065466730014e-08,7.415150654990006e-08,4.9846531307669844e-08,1.802556128613996e-08,1.4244623143864088e-08,4.647375913699995e-08,1.75604940448001e-08,3.133799149463006e-08,2.1792606147180545e-07,3.0247720109157835e-07,train
4.301936045584699e-07,5.952902096729209e-07,7.308409719719997e-08,7.412611225899983e-08,4.984620171272997e-08,1.8025285734650104e-08,1.4159889228773948e-08,4.6479994725090016e-08,1.7559035099799963e-08,3.132340564263999e-08,4.3349601065592383e-07,6.015451492582368e-07,train
6.56216363903218e-07,9.725510849521942e-07,7.308059962310011e-08,7.410546177919987e-08,4.9846741993059915e-08,1.8026133813319883e-08,1.4074567487070801e-08,4.648809258221985e-08,1.755843971230003e-08,3.131399857860014e-08,6.77792928522418e-07,1.2416246625086234e-06,train
5.80805532268171e-07,9.574951179024657e-07,7.307943042150002e-08,7.410951903849995e-08,4.9846613852890003e-08,1.8025751956399938e-08,1.4102618898815851e-08,4.648495094367002e-08,1.7558616326299818e-08,3.131590446286995e-08,5.939207295752324e-07,1.1258794455997651e-06,train
7.53077957734069e-07,8.102384012550003e-08,7.309270246769992e-08,7.411839299939985e-08,4.984561718435992e-08,1.8025513920509865e-08,1.4030425004912083e-08,4.6493221395739907e-08,1.7556782150999908e-08,3.131367575934976e-08,7.938851774312939e-07,7.147888382014461e-08,train
2.4078587959540985e-07,3.4879656876526197e-07,7.308972357090018e-08,7.414837903209991e-08,4.984644946560996e-08,1.8025587169169674e-08,1.4237546584545106e-08,4.6474281112099924e-08,1.7560351132599735e-08,3.133672231878999e-08,2.361137330859181e-07,3.486691209239113e-07,train
9.306526955526558e-07,4.947839242641091e-07,7.308455078449984e-08,7.410083018559996e-08,4.984543646218999e-08,1.8025355289720044e-08,1.3966110243803064e-08,4.649843638256004e-08,1.7555862159000185e-08,3.1370439628019926e-08,1.1559275002339124e-06,4.976979019795641e-07,train
1.4946259778239995e-07,1.9812850522917802e-07,7.309334295269996e-08,7.416702274000004e-08,4.984663330749996e-08,1.8025791279129902e-08,1.4275520095954163e-08,4.6471670845499965e-08,1.7561104785299903e-08,3.134379567886998e-08,1.3904697781282167e-07,1.9508030300062213e-07,train
7.209643069990003e-08,5.06200947402929e-07,7.308886125129998e-08,7.419468711510009e-08,4.984712404746019e-08,1.802594008052991e-08,1.4308818120180026e-08,4.646799794699994e-08,1.7561959970199815e-08,3.134922426957995e-08,4.76523625861568e-08,5.094203205858325e-07,train
9.235793886271683e-07,3.67931734504802e-08,7.309429239309987e-08,7.411207638470006e-08,4.98457857692498e-08,1.80256826135901e-08,1.396779055680075e-08,4.650021888893e-08,1.7555953067039948e-08,3.1363439562119934e-08,1.1248806332792189e-06,1.4661223562977222e-08,train
9.157833200521449e-07,9.794172062371411e-07,7.308180045689998e-08,7.409300024849996e-08,4.984676031851005e-08,1.802664690683005e-08,1.3978173190891064e-08,4.649827397414981e-08,1.7557165238300007e-08,3.1355923320460005e-08,1.0953039028154203e-06,1.3434267190232148e-06,train
2.887910785257698e-07,8.376708300981382e-07,7.308077274419988e-08,7.413249589079987e-08,4.9846680625210014e-08,1.8025332437750086e-08,1.4218730968783957e-08,4.647438756189005e-08,1.756018169439986e-08,3.1332729999579825e-08,2.861733706195136e-07,8.712482859868374e-07,train
1.8668801567035e-07,4.4163070461558504e-07,7.308831056179983e-08,7.415401896929996e-08,4.984668284654979e-08,1.8025566498539948e-08,1.4260186603038975e-08,4.647208594554993e-08,1.7560819305399965e-08,3.134050565585983e-08,1.7911527478157036e-07,4.4328153876144445e-07,train
1.193354663038199e-07,6.232146300327239e-07,7.308574775870017e-08,7.416630617359996e-08,4.9846931932109913e-08,1.8025682090500034e-08,1.4288861947328797e-08,4.6469180816819926e-08,1.7561438221899903e-08,3.134528265427997e-08,1.0551949408751244e-07,6.30744056665162e-07,train
4.089291801764199e-07,3.348616974814004e-08,7.309591329320001e-08,7.414100573939999e-08,4.984663584594992e-08,1.8025715895900055e-08,1.4168015177767148e-08,4.64817168732599e-08,1.755922053712999e-08,3.13267192822901e-08,4.112450518139919e-07,9.08157991487546e-09,train
8.64038863750149e-07,9.188341542914711e-07,7.307771026469993e-08,7.409463602429998e-08,4.9845878853439814e-08,1.802528550790023e-08,1.3990731845591866e-08,4.649465918729995e-08,1.7556456804899902e-08,3.132646688903995e-08,9.628236308609083e-07,9.999855687296845e-07,train
4.376559976899998e-08,5.437956939101749e-07,7.308949883399998e-08,7.42335552777001e-08,4.984739035213012e-08,1.8026355493209997e-08,1.4321380719057772e-08,4.646698966628988e-08,1.7562527662300105e-08,3.135156198326991e-08,2.3079731584333963e-09,5.481401991836859e-07,train
3.9894749829076993e-07,5.511673309593997e-08,7.309502316659988e-08,7.414081130379989e-08,4.984637673809003e-08,1.8025701246120067e-08,1.41720604151231e-08,4.648104229527997e-08,1.7559236059710093e-08,3.1326823657069947e-08,4.008195585327559e-07,4.0635116396489535e-08,train
1.6339533382360984e-07,4.3407051752189966e-08,7.309703561079983e-08,7.41680286490999e-08,4.984699198836985e-08,1.802591116529991e-08,1.4269558841327882e-08,4.6473036190339864e-08,1.756105646873006e-08,3.134371449252e-08,1.5416897213658527e-07,2.4776483259699334e-08,train
8.84996072950923e-07,7.481508844099546e-07,7.307972059450003e-08,7.409705891899991e-08,4.984553981128991e-08,1.802511715841997e-08,1.3981677465084952e-08,4.64956817782399e-08,1.755612762299997e-08,3.133385601243001e-08,1.0076518340423153e-06,7.652162611876874e-07,train
9.35661228081595e-07,8.098886440856841e-07,7.307915474749976e-08,7.409396796710007e-08,4.984573693456007e-08,1.8025279416289996e-08,1.3965521569418921e-08,4.6497795988330055e-08,1.7555947434999932e-08,3.137755070981987e-08,1.1811102381254855e-06,8.366294767207697e-07,train
9.518431188915963e-07,7.875970188295962e-07,7.307994698519988e-08,7.409430834269974e-08,4.9845772595229906e-08,1.802537248170023e-08,1.3961638302509942e-08,4.649870625215998e-08,1.755593727479992e-08,3.1412813480959947e-08,1.2913008359970194e-06,8.101715141715655e-07,train
9.613488569438314e-07,9.81137386998989e-07,7.308341421809993e-08,7.409265788759979e-08,4.984713283167996e-08,1.8027072530840024e-08,1.3967934250439831e-08,4.650095403229998e-08,1.7557264070099846e-08,3.145018152866e-08,1.3927568942591075e-06,1.3797783483264297e-06,train
1.1468036720815006e-07,9.691702411246586e-07,7.308340017760006e-08,7.416185876509997e-08,4.984783994468e-08,1.802656809187989e-08,1.4295651644469904e-08,4.646918589691993e-08,1.7562318197200014e-08,3.1346928398949977e-08,1.0017255919174444e-07,1.2070103318378314e-06,train
4.5182776872060004e-07,3.3013902689869765e-08,7.309576407490003e-08,7.413806986909983e-08,4.984646650106989e-08,1.8025756477579748e-08,1.4150467064607019e-08,4.6483248493049944e-08,1.7558965839129876e-08,3.132409782094992e-08,4.5620287080069157e-07,8.248446240717688e-09,train
2.7359376161143003e-07,9.541717030166794e-07,7.308078985889985e-08,7.413227918849982e-08,4.984715731416007e-08,1.8025909416999977e-08,1.4227542061474865e-08,4.6474263065010015e-08,1.7560715214999997e-08,3.13345496184e-08,2.703482984159602e-07,1.1092329170905838e-06,train
9.632387525636696e-07,9.804549565015772e-07,7.3083302559e-08,7.40926802556e-08,4.984709636540005e-08,1.8026967087589737e-08,1.396754169755777e-08,4.650103857107994e-08,1.7557235941299914e-08,3.1459249049829804e-08,1.4186212721123603e-06,1.3646397379702496e-06,train
9.365991533466231e-07,9.800097564424178e-07,7.308225785839992e-08,7.409251055670001e-08,4.9846936971250053e-08,1.802676769711985e-08,1.3972222135953049e-08,4.649923873941994e-08,1.7557145807299822e-08,3.13814775532299e-08,1.1861448748387033e-06,1.3552751206760834e-06,train
5.526950902316239e-07,9.778993790481652e-07,7.308217316690012e-08,7.411185185280003e-08,4.984722713507988e-08,1.8026508230749875e-08,1.4117158611027953e-08,4.6484887562929967e-08,1.7559311764599855e-08,3.131851626429001e-08,5.634416114444586e-07,1.3157811030687909e-06,train
9.407178908038941e-07,9.84660419615789e-07,7.308429575930001e-08,7.40930586882999e-08,4.984734161940992e-08,1.8027341300989822e-08,1.3973476658834e-08,4.6500154314509927e-08,1.7557475885499948e-08,3.13897676557499e-08,1.2099611259861373e-06,1.478397513569623e-06,train
9.519766226380158e-07,8.974986232669389e-07,7.307851628509994e-08,7.40921382932999e-08,4.9845957081869954e-08,1.802540799398006e-08,1.3962521345617064e-08,4.649856870218999e-08,1.755614789179981e-08,3.141331347981001e-08,1.2924658956283256e-06,9.587719943567172e-07,train
